3499.95,4648.5396,4816.5737,0.625,0.048,15,540,555
3499.95,4655.3496,4803.2085,0.599,0.04,15,555,570
3499.95,4662.1597,4789.8438,0.581,0.038,15,570,585
3499.95,4668.9692,4776.4785,0.641,0.066,15,585,600
3499.95,4675.7793,4763.1133,0.602,0.042,15,600,615
3499.95,4682.5889,4749.7485,0.584,0.04,15,615,630
3499.95,4689.3989,4736.3833,0.575,0.026,15,630,645
3499.95,4696.209,4723.0181,0.552,0.03,15,645,660
3499.95,4703.0186,4709.6528,0.58,0.03,15,660,675
3499.95,4709.8286,4696.2881,0.559,0.03,15,675,690
3499.95,4716.6382,4682.9229,0.573,0.048,15,690,705
3499.95,4723.4482,4669.5576,0.574,0.032,15,705,720
3499.95,4730.2578,4656.1924,0.614,0.037,15,720,735
3499.95,4737.0679,4642.8276,0.586,0.036,15,735,750
3499.95,4429.4893,5247.4946,0.682,0.145,20,55,75
3499.95,4437.4341,5231.9023,0.61,0.232,15,75,90
3499.95,4444.2441,5218.5371,0.537,0.08,15,90,105
3499.95,4451.0537,5205.1719,0.539,0.039,15,105,120
3499.95,4457.8638,5191.8066,0.519,0.073,15,120,135
3499.95,4464.6738,5178.4419,0.573,0.064,15,135,150
3499.95,4471.4834,5165.0767,0.545,0.049,15,150,165
3499.95,4478.2935,5151.7114,0.58,0.06,15,165,180
3499.95,4485.103,5138.3462,0.569,0.044,15,180,195
3499.95,4491.9131,5124.9814,0.56,0.045,15,195,210
3499.95,4498.7231,5111.6162,0.57,0.066,15,210,225
3499.95,4505.5327,5098.251,0.578,0.054,15,225,240
3499.95,4512.3428,5084.8862,0.591,0.05,15,240,255
3499.95,4519.1523,5071.521,0.616,0.116,15,255,270
3499.95,4525.9624,5058.1558,0.608,0.034,15,270,285
3499.95,4532.772,5044.7905,0.595,0.064,15,285,300
3499.95,4539.582,5031.4258,0.545,0.045,15,300,315
3499.95,4546.3921,5018.0605,0.577,0.076,15,315,330
3499.95,4553.2017,5004.6953,0.554,0.045,15,330,345
3499.95,4560.0117,4991.3306,0.585,0.095,15,345,360
3499.95,4566.8213,4977.9653,0.595,0.048,15,360,375
3499.95,4012.6917,5232.5117,0.555,0.027,4,26,30
3499.95,4017.0046,5224.0474,0.575,0.039,15,30,45
3499.95,4023.8145,5210.6821,0.566,0.054,15,45,60
3499.95,4030.6243,5197.3169,0.567,0.051,15,60,75
3499.95,4037.4341,5183.9521,0.592,0.047,15,75,90
3499.95,4044.2441,5170.5869,0.587,0.04,15,90,105
3499.95,4051.054,5157.2217,0.593,0.043,15,105,120
3499.95,4057.8638,5143.8564,0.589,0.055,15,120,135
3499.95,4064.6736,5130.4917,0.572,0.051,15,135,150
3499.95,4071.4834,5117.1265,0.619,0.055,15,150,165
3499.95,4078.2935,5103.7612,0.65,0.078,15,165,180
3499.95,4085.1033,5090.396,0.598,0.065,15,180,195
3499.95,4091.9131,5077.0312,0.613,0.05,15,195,210
3499.95,4098.7231,5063.666,0.658,0.052,15,210,225
3499.95,4105.5327,5050.3008,0.743,0.059,15,225,240
3499.95,4112.3428,5036.936,0.679,0.068,15,240,255
3499.95,4119.1523,5023.5708,0.617,0.056,15,255,270
3499.95,4125.9624,5010.2056,0.607,0.051,15,270,285
3499.95,4132.772,4996.8403,0.594,0.053,15,285,300
3499.95,4139.582,4983.4756,0.638,0.078,15,300,315
3499.95,4146.3921,4970.1104,0.581,0.055,15,315,330
3499.95,4153.2017,4956.7451,0.615,0.06,15,330,345
3499.95,4160.0117,4943.3804,0.641,0.067,15,345,360
3499.95,4166.8213,4930.0151,0.628,0.063,15,360,375
3499.95,4173.6313,4916.6499,0.634,0.065,15,375,390
3499.95,4180.4414,4903.2847,0.619,0.081,15,390,405
3499.95,4187.251,4889.9199,0.628,0.099,15,405,420
3499.95,4194.061,4876.5547,0.643,0.048,15,420,435
3499.95,4200.8706,4863.1895,0.628,0.064,15,435,450
3499.95,4207.6807,4849.8242,0.628,0.052,15,450,465
3499.95,4214.4907,4836.4595,0.659,0.057,15,465,480
3499.95,4221.3003,4823.0942,0.662,0.05,15,480,495
3499.95,4228.1104,4809.729,0.613,0.04,15,495,510
3499.95,4234.9199,4796.3643,0.599,0.044,15,510,525
3499.95,4241.73,4782.999,0.627,0.051,15,525,540
3499.95,4248.5396,4769.6338,0.62,0.045,15,540,555
3499.95,4255.3496,4756.2686,0.617,0.049,15,555,570
3499.95,4262.1597,4742.9038,0.649,0.058,15,570,585
3499.95,4268.9692,4729.5386,0.665,0.063,15,585,600
3499.95,4275.7793,4716.1733,0.682,0.058,15,600,615
3499.95,4282.5889,4702.8086,0.656,0.055,15,615,630
3499.95,4289.3989,4689.4434,0.636,0.047,15,630,645
3500,2393.8711,5020.4014,0.52,0.022,3,12,15
3500,2389.7852,5012.3823,0.558,0.029,15,15,30
3500,2382.9753,4999.0176,0.547,0.024,15,30,45
3500,2376.1655,4985.6523,0.555,0.026,15,45,60
